Id,SalePrice
1974,322535.7488677291
1975,455826.6393970093
1976,269263.49815221276
1977,350742.95916993637
1978,381704.11558292754
1979,320652.94001049985
1980,191426.75876166602
1981,336903.6646043987
1982,224451.36077683143
1983,206388.4543245671
1984,161146.91878834716
1985,223887.82187498792
1986,211336.44391493412
1987,178780.0037387291
1988,170992.08483070365
1989,191046.49989080598
1990,217761.56209448024
1991,236930.29286131053
1992,214755.64457258437
1993,168428.11984903907
1994,232041.59818105976
1995,188162.08777806433
1996,239200.4263489424
1997,313940.94158660516
1998,336499.71493081993
1999,258649.98959590372
2000,313497.2476409477
2001,260349.91948403322
2002,235694.83828692776
2003,259972.2962515205
2004,266195.76785853243
2005,210163.4822548904
2006,228795.3569562024
2007,239445.32466438218
2008,221324.81408083008
2009,189862.44149691498
2010,189026.3058557017
2011,134771.20821677276
2012,174208.54668234757
2013,180982.66747431832
2014,178818.54063196096
2015,197641.62894105338
2016,194359.54784223827
2017,194526.44045086988
2018,120684.00653703559
2019,135322.4356675509
2020,111078.97902173761
2021,104120.44688255916
2022,173944.5855797527
2023,136395.62710855025
2024,258831.35472466046
2025,358251.68321613857
2026,170878.78754104607
2027,151916.25986001582
2028,151414.93620759423
2029,168427.31671832522
2030,275040.7629210029
2031,236112.84430694763
2032,253528.72436399342
2033,265308.2154905718
2034,167105.28186301223
2035,214942.10065379075
2036,197106.86300059818
2037,201862.94248437477
2038,299455.9516494871
2039,227553.27104526016
2040,298120.4046349846
2041,288467.715029729
2042,202396.32789756937
2043,170837.8885564751
2044,160618.96359498356
2045,215426.20630083384
2046,137787.7535952892
2047,146655.6219102276
2048,140499.7654722808
2049,135792.8807875912
2050,174780.1705043177
2051,103138.87565393005
2052,126834.05940386589
2053,148430.22051002373
2054,86155.13023329098
2055,151351.84590423622
2056,140328.6280447186
2057,113522.45945354883
2058,215395.39139588454
2059,132965.37590539877
2060,170865.91389650299
2061,168699.15401025797
2062,131686.63301831027
2063,117484.07034256654
2064,150515.9725124204
2065,113696.46531189297
2066,160824.2014687916
2067,112152.69264941518
2068,131727.58078223356
2069,83592.90830562475
2070,113437.61188139515
2071,95641.93540593128
2072,124094.82851025891
2073,137984.47666471385
2074,183639.29683952726
2075,143619.0524806718
2076,121378.28751243162
2077,156732.2038995752
2078,127679.83249120877
2079,130180.10821378334
2080,114248.73690128526
2081,125616.91717080004
2082,123609.3743370308
2083,142448.9442828942
2084,109768.3167212118
2085,120223.7041669256
2086,113135.21007642546
2087,118236.14362192289
2088,97507.8629584634
2089,73770.29480083183
2090,125043.43662427277
2091,120625.43781013317
2092,120964.35582399719
2093,115596.35858110555
2094,102072.3820666272
2095,151991.47097827762
2096,76649.26362812349
2097,87093.01632826345
2098,149083.65713693868
2099,51324.62187744482
2100,75211.96050005547
2101,113690.0681010719
2102,124653.49667628956
2103,106232.09419769928
2104,132514.20429697397
2105,120427.84891572851
2106,61874.81043832349
2107,198553.17288052628
2108,108607.89350491739
2109,109775.54016716128
2110,127306.92201427526
2111,138208.10294153573
2112,137282.37690999074
2113,121081.50448991914
2114,111565.85682632215
2115,160056.7103111626
2116,113417.59970105063
2117,152680.96912825538
2118,125657.17594391908
2119,108349.56815713024
2120,111407.01073610836
2121,91727.03072447612
2122,108760.05177840298
2123,87636.16671191872
2124,155364.8505721886
2125,122075.98046219401
2126,137976.18654183444
2127,147625.9681944332
2128,121096.40145867865
2129,90523.15858861715
2130,145677.48214257517
2131,142358.63210621328
2132,115320.31143242109
2133,122117.31715587496
2134,110902.10407259187
2135,85863.44675706892
2136,70804.44834694716
2137,108130.52116541604
2138,135894.57881225747
2139,155368.55482688002
2140,133763.2179430924
2141,144339.2428148591
2142,129531.80065717812
2143,148737.28747255486
2144,116864.99177121752
2145,135773.32722192758
2146,163117.55579515078
2147,138138.1314233473
2148,135023.1027019051
2149,144571.5134381131
2150,238343.54827147207
2151,102169.67582425635
2152,170051.79900314263
2153,155459.1142724739
2154,104289.19139152102
2155,137757.00811667202
2156,251325.77839961724
2157,227651.81612656452
2158,234260.42290486002
2159,196730.7050421303
2160,164403.96582873823
2161,235093.42911853376
2162,369624.9016337898
2163,337667.61058621574
2164,254600.1542915193
2165,210082.52475026995
2166,152032.06276606536
2167,224566.97994922966
2168,193578.72999900984
2169,201303.50786183606
2170,219117.93793522075
2171,147945.19777846913
2172,131988.51316403836
2173,160385.07633158477
2174,225537.52402830738
2175,296122.7370993619
2176,331019.68404467934
2177,243674.8206557484
2178,208144.5056527689
2179,140164.91720811487
2180,223303.1230280833
2181,183424.88414051486
2182,206799.84131617384
2183,186659.3362068424
2184,118945.94572542916
2185,116070.82000826244
2186,148068.14039050697
2187,156623.8738418054
2188,151723.4027660945
2189,203830.12502922578
2190,80524.29496914464
2191,83083.69082298872
2192,93491.88012343152
2193,94158.41074984393
2194,102483.41827691991
2195,107282.69135468928
2196,96048.87544265429
2197,114504.19947064974
2198,165102.05635924503
2199,181008.04137573976
2200,140628.7248957106
2201,139064.05769050075
2202,200315.32992290883
2203,138990.47152692606
2204,190271.1889392875
2205,115369.48251316872
2206,131440.08542403634
2207,218874.83401990982
2208,241664.41074602242
2209,227686.7729798122
2210,119310.97664288606
2211,106958.8466842366
2212,114180.11458296688
2213,106785.0697204425
2214,129111.2403865519
2215,101251.96551324459
2216,142486.1722804328
2217,61922.449330355186
2218,77677.36909279728
2219,65879.90642145411
2220,63948.642171389285
2221,328209.44872214925
2222,280463.8707796456
2223,303884.667098211
2224,214075.73686988448
2225,120355.74477243499
2226,195289.66175406933
2227,204264.26747966532
2228,259894.70578767714
2229,246145.22041720507
2230,150935.70564162274
2231,204535.61268192777
2232,180263.8411627655
2233,172379.22455746404
2234,234018.37257322433
2235,224956.02551254968
2236,251624.36206991036
2237,337612.5486503267
2238,195220.20521260612
2239,103146.35142547698
2240,161351.7541262519
2241,154474.84296739975
2242,125783.54761765554
2243,125513.09472878702
2244,102610.06556706358
2245,95274.32876701734
2246,143516.2272739734
2247,100339.53169403791
2248,126279.8285708035
2249,123032.15141073657
2250,134805.65833571635
2251,107870.45072680304
2252,166320.82216249927
2253,148171.82462199824
2254,171156.37692231403
2255,189476.61624573902
2256,184538.17070681538
2257,211856.87360896825
2258,160228.67856392526
2259,176983.50794565954
2260,146556.9121108432
2261,184582.70161647032
2262,209471.54217836537
2263,361533.54249866743
2264,401806.9185188872
2265,156174.32171572925
2266,297326.8142888863
2267,364104.05432409444
2268,386107.7850998374
2269,146215.01842361686
2270,191634.99003465642
2271,219636.37323847666
2272,188644.5185008032
2273,168394.2310618637
2274,181020.12543625015
2275,155775.2254440255
2276,195915.13633879405
2277,183772.44619278374
2278,145073.69744934692
2279,125397.15942368224
2280,114862.28119081288
2281,167629.77654616427
2282,191677.39465620293
2283,101414.32029120908
2284,111119.77114736993
2285,142929.0332850598
2286,120454.95654257109
2287,350653.3258294076
2288,267540.57617083925
2289,399088.2006144238
2290,418741.7684463027
2291,314643.81640595413
2292,483129.5853884679
2293,419262.83724483993
2294,435539.7008892224
2295,409553.33497674915
2296,252622.44617134664
2297,328233.86408850114
2298,334078.2024981512
2299,378289.2993935369
2300,333198.7440991076
2301,286922.4760439279
2302,247587.93913595343
2303,236159.23505975746
2304,231701.05698967545
2305,183211.4206816883
2306,182165.54325840616
2307,191622.92836501775
2308,225692.4422235247
2309,284453.782223715
2310,216481.90795555775
2311,187910.49296849835
2312,169198.95821314675
2313,170424.07313954717
2314,163571.80584312408
2315,169422.9149142096
2316,182572.34555322482
2317,178853.67441723886
2318,173152.1271651759
2319,177806.7272059015
2320,181799.17330565018
2321,245014.95210072424
2322,171541.0481850057
2323,189092.83737101904
2324,161289.59939773852
2325,209871.6607660733
2326,165744.45779537546
2327,211897.48822749296
2328,232922.46325525147
2329,187343.08796385935
2330,178485.62435105292
2331,361624.23264409584
2332,402575.57335700333
2333,314379.8667405603
2334,249677.86519811986
2335,268733.4910034609
2336,333832.33169188467
2337,194787.26488522667
2338,276062.2161110935
2339,211009.38477154166
2340,377530.64924915944
2341,212641.64583289425
2342,228799.93914348198
2343,224128.79866409663
2344,209659.40884114115
2345,232696.21955024637
2346,213400.4238890158
2347,193023.47646030976
2348,245103.29355182094
2349,177033.13786336986
2350,294598.8573059148
2351,256844.29301118312
2352,252968.64499978215
2353,244727.2453527856
2354,130383.87414202961
2355,134591.9014056825
2356,153783.69677051378
2357,193954.59526983148
2358,195540.1337566965
2359,129599.8847337567
2360,115277.53754658734
2361,147188.34492789072
2362,255602.97279280215
2363,140351.3807786146
2364,157711.90600699457
2365,222464.15224672682
2366,193182.40503721728
2367,221513.804831078
2368,218153.79681770233
2369,218129.24846103168
2370,169274.81519005453
2371,168246.22828117994
2372,192079.05819628751
2373,280781.0044334507
2374,320781.7074174115
2375,256559.33317636198
2376,273573.97048314975
2377,351458.1697816506
2378,143533.6106507491
2379,199517.81586725914
2380,143372.17688077947
2381,161216.85955890006
2382,206225.74147578992
2383,202483.7853610501
2384,246655.84658133023
2385,161115.8778868164
2386,138432.35567888786
2387,132480.71879652096
2388,98864.94858510219
2389,121017.7800169379
2390,152897.78893516172
2391,147669.1964529949
2392,116872.01346412551
2393,168532.5594578685
2394,141878.70002756765
2395,209876.26427038555
2396,148324.79945777004
2397,219224.32851980615
2398,130111.84340984412
2399,52444.00272403121
2400,57022.111486942034
2401,113131.64959422458
2402,137916.32821861978
2403,138865.79548450737
2404,150939.44824397136
2405,167125.20367156135
2406,141530.44193981477
2407,124518.40360870786
2408,147780.77537076522
2409,126398.50862539002
2410,165882.82430624386
2411,114063.0073205378
2412,153146.4607981355
2413,131948.4909802984
2414,141995.7888933206
2415,125486.40456320478
2416,122209.00644766189
2417,130142.12374035812
2418,128572.19297977597
2419,129913.08667321021
2420,124902.32233443389
2421,146901.14629728912
2422,106156.34001390458
2423,118912.9402411476
2424,159579.802502649
2425,190809.24451926365
2426,129833.94142107034
2427,136340.7452537379
2428,175575.55886140998
2429,112504.27905955723
2430,132166.49444306208
2431,111116.2740925583
2432,146911.79404025475
2433,145755.72063707784
2434,136239.36298167575
2435,153209.27638095492
2436,106991.08507703069
2437,106302.42784109307
2438,125313.47505668423
2439,106139.2319122611
2440,119229.64826506667
2441,95492.6464381335
2442,93820.30340751504
2443,121424.01986768341
2444,128446.44951522943
2445,86295.7468192156
2446,136835.73899001867
2447,183832.04425990468
2448,128930.61050791573
2449,108556.01356613718
2450,141081.41936372328
2451,128982.26353337555
2452,198411.58508795383
2453,91904.25853727503
2454,123290.08589875854
2455,116816.85438293537
2456,130761.80700476671
2457,132897.171443664
2458,121343.79703357846
2459,114312.16749999556
2460,132342.06523860004
2461,119664.91607696707
2462,136749.8984503113
2463,119674.6168665565
2464,184918.17242587
2465,138583.46936087712
2466,106045.43945870975
2467,132135.11302771835
2468,79451.91680312365
2469,81114.00159134583
2470,188093.01363254903
2471,206417.98068467158
2472,169707.2024253828
2473,110742.51319208727
2474,74567.7427075488
2475,215285.72610706612
2476,120454.26729003098
2477,124909.23131676235
2478,151021.23287316403
2479,101300.74124573139
2480,147251.38486713116
2481,120122.04799538653
2482,131365.8979917236
2483,110466.57329736046
2484,123142.25952786974
2485,130189.41982524241
2486,153744.39677479505
2487,168604.2585576801
2488,165413.6376311085
2489,143613.02606987543
2490,150947.94141660992
2491,90082.91075638833
2492,186576.93430348078
2493,145604.56223972308
2494,146405.48132556758
2495,80776.34552278755
2496,253661.01514464247
2497,146262.99449952514
2498,110172.51189028694
2499,89997.89928907376
2500,124885.76615622203
2501,137559.16627335778
2502,149345.35227665174
2503,91959.49316981048
2504,172476.08017267231
2505,225387.6559058052
2506,250970.81776938777
2507,271163.48751614423
2508,251095.0687668322
2509,211698.73266815685
2510,216952.10111935518
2511,170794.39321005347
2512,206351.84750353615
2513,213209.81508177804
2514,253714.48309865664
2515,151365.84766007215
2516,164914.3199050378
2517,143779.53014145838
2518,153976.23579622523
2519,228495.96823960624
2520,219805.05530949807
2521,181526.13457053652
2522,220274.27331464284
2523,115193.46551007398
2524,136515.0909619986
2525,151455.9517847503
2526,134325.56613219954
2527,109790.51201060074
2528,130715.30026325131
2529,131021.95092373063
2530,123814.42668599196
2531,261437.9588014527
2532,226484.3977809313
2533,194742.50076936407
2534,227815.35614272926
2535,310240.7990282262
2536,233398.53613639524
2537,237593.26768991814
2538,182315.18410972826
2539,186505.06257798086
2540,172374.29279022937
2541,181200.27352802915
2542,163907.22693440484
2543,125970.70044130593
2544,121057.8347824336
2545,129773.77872340629
2546,123469.17190131491
2547,134190.612568261
2548,145240.50986509683
2549,158092.7437479279
2550,254366.43889044956
2551,142004.4559540127
2552,127656.45557281119
2553,75841.48901556901
2554,95213.3801136545
2555,120436.23325028842
2556,100399.93163621613
2557,107199.44031975463
2558,137635.01360723889
2559,134135.08286981395
2560,140651.39215000492
2561,131038.57075640692
2562,137459.89310054824
2563,149848.11212628055
2564,199428.59639140332
2565,136887.16473827156
2566,160143.89315821562
2567,132448.3785748345
2568,189580.0048059697
2569,212141.3394990582
2570,116673.89638345686
2571,179426.1657887411
2572,147016.35101989485
2573,219396.0418470588
2574,262772.2630374183
2575,134138.40888661452
2576,118902.16723795324
2577,147435.46420046885
2578,80100.43144341465
2579,62040.90831716677
2580,103918.86882754497
2581,106066.88198456996
2582,100502.9154407718
2583,279466.106390634
2584,159944.2519993598
2585,179773.18007302601
2586,218719.1721476031
2587,202194.14280369
2588,143468.6048714628
2589,154083.02849898176
2590,207850.73018782292
2591,201906.8400969779
2592,209360.30062555656
2593,255172.11968235386
2594,175581.75435634202
2595,202450.7671771843
2596,304321.72167704895
2597,185116.67564077428
2598,286705.5682549605
2599,290889.1182498469
2600,138640.70838468563
2601,145388.1012529566
2602,80379.20666790006
2603,93477.61533041004
2604,82640.12888527734
2605,76095.35388091134
2606,153920.59192566355
2607,204057.1027016257
2608,197401.45444761522
2609,173591.60396983684
2610,105514.00285615021
2611,114958.49948574071
2612,156632.08935883618
2613,132750.4857138153
2614,128062.13990442308
2615,156716.36062268773
2616,146414.83643920912
2617,190535.02973537566
2618,195618.47211856593
2619,181780.7961499984
2620,189299.61303487245
2621,174266.53890310533
2622,181617.21735857916
2623,241558.6481220072
2624,308548.02991559607
2625,291472.55028445576
2626,173432.0863278705
2627,157213.0454295859
2628,455087.7952333452
2629,467794.76799842494
2630,355662.44682480907
2631,460941.2406816322
2632,402842.87520809483
2633,312612.0382113857
2634,421480.20156933245
2635,159654.0875862059
2636,181244.34467174474
2637,188990.97614233047
2638,250414.23980527898
2639,187726.71716262188
2640,157475.04301844916
2641,107696.52788636436
2642,193971.0583402959
2643,100068.324445099
2644,127502.42113435808
2645,106025.41686357738
2646,93670.90980467915
2647,102838.03291657593
2648,136771.94050004473
2649,152739.6607816685
2650,140005.00235630642
2651,140491.59219976017
2652,407253.43347651453
2653,246619.62377521108
2654,236508.13301703183
2655,414347.04731838073
2656,308513.60396788723
2657,364055.79149125254
2658,302976.6091512295
2659,314797.7893002826
2660,351742.515334323
2661,326397.46987311606
2662,371662.3220621861
2663,273485.0175625796
2664,277365.8600623485
2665,314323.80596838694
2666,285051.7623187301
2667,155675.12832220938
2668,174570.60737210093
2669,171593.8975886772
2670,272566.66280581884
2671,180279.6579399453
2672,195954.37670738186
2673,210161.27755329612
2674,204492.8987147617
2675,170680.73858263972
2676,185553.95613622988
2677,193062.505892597
2678,256305.97505634624
2679,265040.15130593936
2680,277583.9082694282
2681,422570.91061704385
2682,336076.69799657987
2683,566652.4976457672
2684,318545.90179179213
2685,331430.96240450244
2686,233192.51142575766
2687,316542.65638591914
2688,201821.36407617704
2689,199874.71186036937
2690,434711.4229624401
2691,181573.92136274755
2692,127725.50288121571
2693,186663.07452081534
2694,125766.15498382685
2695,189442.64770295742
2696,182465.99196516207
2697,189158.67071502906
2698,185613.06985504137
2699,168898.28619481207
2700,154319.49890402603
2701,149033.9030680381
2702,114607.65921483023
2703,120099.48213688088
2704,139476.06265111538
2705,116138.69570591277
2706,118687.81753262578
2707,127060.45518082373
2708,130631.3058963734
2709,100675.10994903311
2710,126601.6677542705
2711,261327.28077196193
2712,389922.13552281546
2713,173790.71013850483
2714,148841.72416363505
2715,171135.4849629964
2716,136831.56312786508
2717,175552.62068881688
2718,221227.31995230925
2719,151455.08514360004
2720,171285.53929341614
2721,136510.01357272227
2722,164321.98573616304
2723,137113.72003513313
2724,129203.62169143536
2725,135669.77913645108
2726,153035.79278069752
2727,174013.77439782515
2728,178995.47352783184
2729,147985.9791274531
2730,149973.0651300451
2731,129768.70454479996
2732,124236.68924420125
2733,159474.3709840093
